==19669== NVPROF is profiling process 19669, command: ./managed_ordered_execution_sync 51 100
==19669== Profiling application: ./managed_ordered_execution_sync 51 100
==19669== Profiling result:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
100.000000,18.515185,1,18.515185,18.515185,18.515185,"kernelordered(int*, int)"

==19669== Unified Memory profiling result:
"Device","Count","Avg Size","Min Size","Max Size","Total Size","Total Time",""
"Tesla K40c (0)",26,1.870643MB,268.000000KB,2.000000MB,48.636719MB,7.932512ms,"Host To Device"
"Tesla K40c (0)",604,164.913086KB,4.000000KB,0.996094MB,97.273438MB,15.796480ms,"Device To Host"
Total CPU Page faults: 302

==19669== API calls:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
53.436047,0.276041,1,0.276041,0.276041,0.276041,"cuDeviceTotalMem"
41.945906,0.216685,91,0.002381,0.000138,0.073071,"cuDeviceGetAttribute"
3.724868,0.019242,1,0.019242,0.019242,0.019242,"cuDeviceGetName"
0.679660,0.003511,3,0.001170,0.000207,0.002834,"cuDeviceGetCount"
0.213519,0.001103,3,0.000367,0.000172,0.000527,"cuDeviceGet"
