==28010== NVPROF is profiling process 28010, command: ./managed_ordered_execution_sync 31 100
==28010== Profiling application: ./managed_ordered_execution_sync 31 100
==28010== Profiling result:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
100.000000,11.267249,1,11.267249,11.267249,11.267249,"kernelordered(int*, int)"

==28010== Unified Memory profiling result:
"Device","Count","Avg Size","Min Size","Max Size","Total Size","Total Time",""
"Tesla K40c (0)",16,1.847900MB,384.000000KB,2.000000MB,29.566406MB,4.824832ms,"Host To Device"
"Tesla K40c (0)",376,161.041992KB,4.000000KB,0.996094MB,59.132812MB,9.595168ms,"Device To Host"
Total CPU Page faults: 188

==28010== API calls:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
54.053786,0.272390,1,0.272390,0.272390,0.272390,"cuDeviceTotalMem"
39.633953,0.199725,91,0.002194,0.000141,0.065552,"cuDeviceGetAttribute"
5.238687,0.026399,1,0.026399,0.026399,0.026399,"cuDeviceGetName"
0.849533,0.004281,3,0.001427,0.000203,0.003017,"cuDeviceGetCount"
0.224042,0.001129,3,0.000376,0.000277,0.000490,"cuDeviceGet"
